!Series_title	"Dioxin-induced gene expression changes in MCF-7 human breast cancer cells"
!Series_geo_accession	"GSE7765"
!Series_status	"Public on May 12 2007"
!Series_submission_date	"May 09 2007"
!Series_last_update_date	"Aug 29 2013"
!Series_pubmed_id	"17517823"
!Series_summary	"MCF7 cells were treated with DMSO or 100 nM Dioxin for 16 hr.  Gene expression changes were quantified by microarray analyses."
!Series_summary	"Keywords: dose response"
!Series_overall_design	"HU133A and B arrays were used to quantify differences in RNA after treatment with 100 nM dioxin for 16 h.  The experiment was repeated 3 times."
!Series_type	"Expression profiling by array"
!Series_contributor	"Diana,,Yoon"
!Series_contributor	"Oliver,,Hankinson"
!Series_sample_id	"GSM188012 GSM188013 GSM188014 GSM188015 GSM188016 GSM188017 GSM188018 GSM188019 GSM188020 GSM188021 GSM188022 GSM188023 "
!Series_contact_name	"Oliver ,,Hankinson"
!Series_contact_email	"ohank@mednet.ucla.edu"
!Series_contact_phone	"(310) 825-2936"
!Series_contact_fax	"(310) 794-9272"
!Series_contact_laboratory	"CHS-Hankinson"
!Series_contact_department	"Pathology and Laboratory Medicine"
!Series_contact_institute	"UCLA"
!Series_contact_address	"PO Box 951732"
!Series_contact_city	"Los Angeles"
!Series_contact_state	"CA"
!Series_contact_zip/postal_code	"90095-1732"
!Series_contact_country	"USA"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE7765/GSE7765_RAW.tar"
!Series_platform_id	"GPL96"
!Series_platform_id	"GPL97"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA99779"

!Sample_title	"DMSO treated MCF7 breast cancer cells [HG-U133A] Exp 1"	"Dioxin treated MCF7 breast cancer cells [HG-U133A] Exp 1"	"DMSO treated MCF7 breast cancer cells [HG-U133A] Exp 2"	"Dioxin treated MCF7 breast cancer cells [HG-U133A] Exp 2"	"DMSO treated MCF7 breast cancer cells [HG-U133A] Exp 3"	"Dioxin treated MCF7 breast cancer cells [HG-U133A] Exp 3"
!Sample_geo_accession	"GSM188013"	"GSM188014"	"GSM188016"	"GSM188018"	"GSM188020"	"GSM188022"
!Sample_status	"Public on May 12 2007"	"Public on May 12 2007"	"Public on May 12 2007"	"Public on May 12 2007"	"Public on May 12 2007"	"Public on May 12 2007"
!Sample_submission_date	"May 08 2007"	"May 08 2007"	"May 08 2007"	"May 08 2007"	"May 08 2007"	"May 08 2007"
!Sample_last_update_date	"May 11 2007"	"May 11 2007"	"May 11 2007"	"May 11 2007"	"May 11 2007"	"May 11 2007"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"MCF7 human breast cancer cells, DMSO-treated"	"MCF7 human breast cancer cells, dioxin-treated"	"MCF7 human breast cancer cells, DMSO-treated"	"MCF7 human breast cancer cells, dioxin-treated"	"MCF7 human breast cancer cells, DMSO-treated"	"MCF7 human breast cancer cells, dioxin-treated"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"16 hr DMSO treatment"	"16 hr dioxin treatment"	"16 hr DMSO treatment"	"16 hr dioxin treatment"	"16 hr DMSO treatment"	"16 hr dioxin treatment"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Qiagen RNeasy kit"	"Qiagen RNeasy kit"	"Qiagen RNeasy kit"	"Qiagen RNeasy kit"	"Qiagen RNeasy kit"	"Qiagen RNeasy kit"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Enzo Biotin labeling"	"Enzo Biotin labeling"	"Enzo Biotin labeling"	"Enzo Biotin labeling"	"Enzo Biotin labeling"	"Enzo Biotin labeling"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"15ug of CRNA was fragmented, fragmented product was checked on gel(average size 100nt), Hybridization cocktail added and hybed on HG_U133A arrays.  Washed with non-stringent wash buffer (A) and stained with SAPE solution."	"15ug of CRNA was fragmented, fragmented product was checked on gel(average size 100nt), Hybridization cocktail added and hybed on HG_U133A arrays.  Washed with non-stringent wash buffer (A) and stained with SAPE solution."	"15ug of CRNA was fragmented, fragmented product was checked on gel(average size 100nt), Hybridization cocktail added and hybed on HG_U133A arrays.  Washed with non-stringent wash buffer (A) and stained with SAPE solution."	"15ug of CRNA was fragmented, fragmented product was checked on gel(average size 100nt), Hybridization cocktail added and hybed on HG_U133A arrays.  Washed with non-stringent wash buffer (A) and stained with SAPE solution."	"15ug of CRNA was fragmented, fragmented product was checked on gel(average size 100nt), Hybridization cocktail added and hybed on HG_U133A arrays.  Washed with non-stringent wash buffer (A) and stained with SAPE solution."	"15ug of CRNA was fragmented, fragmented product was checked on gel(average size 100nt), Hybridization cocktail added and hybed on HG_U133A arrays.  Washed with non-stringent wash buffer (A) and stained with SAPE solution."
!Sample_scan_protocol	"HP Genechip Scanner (fixed pixel and wavelength)"	"HP Genechip Scanner (fixed pixel and wavelength)"	"HP Genechip Scanner (fixed pixel and wavelength)"	"HP Genechip Scanner (fixed pixel and wavelength)"	"HP Genechip Scanner (fixed pixel and wavelength)"	"HP Genechip Scanner (fixed pixel and wavelength)"
!Sample_description	"MCF7 human breast cancer cells treated with DMSO and used as a control in a 2 platform, three replicate experiment"	"MCF7 human breast cancer cells treated with 100 nM of dioxin to quantify RNA differences in a 2 platform, three replicate experiment"	"MCF7 human breast cancer cells treated with DMSO and used as a control in a 2 platform, three replicate experiment"	"MCF7 human breast cancer cells treated with 100 nM of dioxin to quantify RNA differences in a 2 platform, three replicate experiment"	"MCF7 human breast cancer cells treated with DMSO and used as a control in a 2 platform, three replicate experiment"	"MCF7 human breast cancer cells treated with 100 nM of dioxin to quantify RNA differences in a 2 platform, three replicate experiment"
!Sample_data_processing	"Probe array type- HG_U133 A. Parameters - defaults. Normalization - all probe sets. Scaling - all probe sets (Target signal - 2500)"	"Probe array type- HG_U133 A. Parameters - defaults. Normalization - all probe sets. Scaling - all probe sets (Target signal - 2500)"	"Probe array type- HG_U133 A. Parameters - defaults. Normalization - all probe sets. Scaling - all probe sets (Target signal - 2500)"	"Probe array type- HG_U133 A. Parameters - defaults. Normalization - all probe sets. Scaling - all probe sets (Target signal - 2500)"	"Probe array type- HG_U133 A. Parameters - defaults. Normalization - all probe sets. Scaling - all probe sets (Target signal - 2500)"	"Probe array type- HG_U133 A. Parameters - defaults. Normalization - all probe sets. Scaling - all probe sets (Target signal - 2500)"
!Sample_platform_id	"GPL96"	"GPL96"	"GPL96"	"GPL96"	"GPL96"	"GPL96"
!Sample_contact_name	"Oliver ,,Hankinson"	"Oliver ,,Hankinson"	"Oliver ,,Hankinson"	"Oliver ,,Hankinson"	"Oliver ,,Hankinson"	"Oliver ,,Hankinson"
!Sample_contact_email	"ohank@mednet.ucla.edu"	"ohank@mednet.ucla.edu"	"ohank@mednet.ucla.edu"	"ohank@mednet.ucla.edu"	"ohank@mednet.ucla.edu"	"ohank@mednet.ucla.edu"
!Sample_contact_phone	"(310) 825-2936"	"(310) 825-2936"	"(310) 825-2936"	"(310) 825-2936"	"(310) 825-2936"	"(310) 825-2936"
!Sample_contact_fax	"(310) 794-9272"	"(310) 794-9272"	"(310) 794-9272"	"(310) 794-9272"	"(310) 794-9272"	"(310) 794-9272"
!Sample_contact_laboratory	"CHS-Hankinson"	"CHS-Hankinson"	"CHS-Hankinson"	"CHS-Hankinson"	"CHS-Hankinson"	"CHS-Hankinson"
!Sample_contact_department	"Pathology and Laboratory Medicine"	"Pathology and Laboratory Medicine"	"Pathology and Laboratory Medicine"	"Pathology and Laboratory Medicine"	"Pathology and Laboratory Medicine"	"Pathology and Laboratory Medicine"
!Sample_contact_institute	"UCLA"	"UCLA"	"UCLA"	"UCLA"	"UCLA"	"UCLA"
!Sample_contact_address	"PO Box 951732"	"PO Box 951732"	"PO Box 951732"	"PO Box 951732"	"PO Box 951732"	"PO Box 951732"
!Sample_contact_city	"Los Angeles"	"Los Angeles"	"Los Angeles"	"Los Angeles"	"Los Angeles"	"Los Angeles"
!Sample_contact_state	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"
!Sample_contact_zip/postal_code	"90095-1732"	"90095-1732"	"90095-1732"	"90095-1732"	"90095-1732"	"90095-1732"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188013/GSM188013.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188014/GSM188014.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188016/GSM188016.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188018/GSM188018.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188020/GSM188020.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188022/GSM188022.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188013/GSM188013.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188014/GSM188014.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188016/GSM188016.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188018/GSM188018.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188020/GSM188020.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188022/GSM188022.CHP.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188013/GSM188013.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188014/GSM188014.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188016/GSM188016.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188018/GSM188018.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188020/GSM188020.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM188nnn/GSM188022/GSM188022.EXP.gz"
!Sample_data_row_count	"22283"	"22283"	"22283"	"22283"	"22283"	"22283"
!series_matrix_table_begin
"ID_REF"	"GSM188013"	"GSM188014"	"GSM188016"	"GSM188018"	"GSM188020"	"GSM188022"
"205596_s_at"	4875.08	4921.43	5250.88	3706.34	4369.13	5282.27
"205597_at"	466.297	680.4	324.393	229.807	156.969	145.099
"205598_at"	380.087	467.029	511.002	607.878	899.186	619.268
"205599_at"	139.809	311.568	414.786	646.87	296.455	24.9296
"205600_x_at"	2001.76	1548.01	950.817	1532.7	818.553	1049.42
"205601_s_at"	2855.33	1673.52	643.877	970.271	666.431	452.592
"205602_x_at"	1282.17	1312.11	277.043	141.93	460.433	559.652
"205603_s_at"	850.295	848.22	866.599	1101.25	1116.28	1532.95
"205604_at"	641.408	1356.85	273.273	744.445	268.842	276.406
"205605_at"	62.9658	165.719	34.1655	36.0427	46.7384	174.263
"205606_at"	316.424	292.25	551.087	370.147	1031.46	1138.06
"205607_s_at"	1145.69	915.785	1054.77	570.276	1162.03	898.218
"205608_s_at"	1127.88	1229.79	625.356	950.472	582.531	815.581
"205609_at"	173.951	320.978	210.989	400.004	22.5855	95.7983
"205610_at"	65.7518	51.5757	163.103	372.742	190.897	260.741
"205611_at"	111.751	168.189	37.8898	100.548	26.2171	30.472
"205612_at"	259.04	224.068	107.306	146.85	21.0527	18.4086
"205613_at"	217.401	177.771	270.406	133.467	353.865	486.06
"205614_x_at"	443.081	472.853	541.598	784.291	473.029	197.401
"205615_at"	61.4954	62.238	29.5247	43.2751	41.5241	18.0934
"205616_at"	436.611	904.172	380.271	139.571	356.82	56.282
"205617_at"	1349.52	970.875	579.105	626.406	718.559	528.826
"205618_at"	1515.81	1615.84	843.172	931.084	1057.02	1097.78
"205619_s_at"	224.749	631.287	150.892	173.52	65.9332	22.4803
"205620_at"	109.76	117.153	54.4123	342.471	54.6347	54.3456
"205621_at"	4302.82	4610.6	5358.09	4934.07	5989.59	5691.49
"205622_at"	2539.23	1763.14	1218.83	928.341	944.618	1047.81
"205623_at"	423.11	2707.63	404.514	5522.59	407.494	3855.63
"205624_at"	432.528	324.04	263.732	999.007	268.676	79.0966
"205625_s_at"	317.179	323.472	501.96	623.613	350.808	278.602
"205626_s_at"	416.736	252.772	303.884	312.396	160.76	186.383
"205627_at"	40.044	71.4845	91.2261	119.668	97.5826	56.5113
"205628_at"	1102.43	1210.31	847.705	816.694	1159.65	726.942
"205629_s_at"	162.866	176.296	82.5826	271.379	215.099	268.161
"205630_at"	178.517	394.497	411.141	601.925	224.792	321.659
"205631_at"	2938.75	2948.34	1863.47	2100.98	1218.11	1231.76
"205632_s_at"	1109.36	972.204	806.95	711.462	830.48	617.817
"205633_s_at"	1451.59	1518.98	2005.19	2851.88	1665.18	1682.41
"205634_x_at"	5913.92	5876.97	5277.03	5889.14	2898.38	3238.55
"205635_at"	568.246	251.878	284.807	108.423	99.0752	62.1883
"205636_at"	1401.57	1385.42	273.531	859.135	300.92	391.385
"205637_s_at"	1837.93	669.973	886.513	905.021	807.35	393.645
"205638_at"	181.856	438.717	231.438	104.992	118.864	239.696
"205639_at"	537.654	838.638	53.7323	63.0685	61.2338	55.1974
"205640_at"	245.177	221.974	351.788	389.99	154.144	135.382
"205641_s_at"	2637.67	2823.67	2627.9	2224.51	1794.94	2149.35
"205642_at"	1030.3	1085.29	872.31	1039.27	814.82	685.063
"205643_s_at"	934.969	1066.88	408.739	794.219	507.941	260.366
"205644_s_at"	21476.3	22495.7	25715.4	23187.3	28523.9	26784.6
"205645_at"	1223.95	778.906	808.729	149.627	447.239	676.986
"205646_s_at"	117.195	107.264	82.9721	75.0128	43.9632	33.1514
"205647_at"	330.39	242.421	157.624	279.409	377.611	244.072
"205648_at"	556.119	221.82	120.415	902.931	138.841	169.394
"205649_s_at"	20.0965	24.1464	5.30871	41.7416	24.4287	9.14891
"205650_s_at"	256.376	871.475	151.268	809.116	199.061	489.445
"205651_x_at"	78.7793	91.0541	104.937	20.3003	27.764	67.6739
"205652_s_at"	753.032	596.701	208.784	309.077	300.655	136.143
"205653_at"	210.842	337.236	520.5	232.299	138.009	245.064
"205654_at"	182.438	122.09	193.127	823.632	95.4771	403.472
"205655_at"	597.777	508.309	280.166	161.3	170.437	161.438
"205656_at"	1086.34	1251.81	529.365	715.639	496.7	444.876
"205657_at"	544.927	214.179	126.926	239.96	89.2231	85.1371
"205658_s_at"	1639.64	1888.12	1586.96	1822.45	1117.53	1584.47
"205659_at"	166.935	100.522	64.3987	210.371	158.978	139.257
"205660_at"	1485.63	1500.53	906.058	732.977	974.273	661.961
"205661_s_at"	4343.36	4312.42	2952.21	3376.08	2828.23	3047.05
"205662_at"	2637.8	1933.21	711.399	1123.7	884.719	816.757
"205663_at"	1666.73	1350.04	607.454	973.111	411.123	429.981
"205664_at"	2428.24	1914.56	3553.58	1505.83	1706.78	1491.32
"205665_at"	830.281	561.51	501.457	935.611	611.216	605.864
"205666_at"	336.43	159.482	78.6756	231.754	64.1305	117.968
"205667_at"	1369.72	1237.72	975.758	1147.72	1055.59	801.802
"205668_at"	35.5211	38.8671	38.021	61.4584	113.16	83.3042
"205669_at"	1447.28	1286.6	1233.47	1034.7	1178.84	861.927
"205670_at"	84.0942	87.9216	27.3083	29.932	23.6894	22.9477
"205671_s_at"	97.2627	50.2169	152.564	178.802	89.1213	60.8542
"205672_at"	1464.69	1550.89	1964.54	2070.52	2583.23	2036.73
"205673_s_at"	1043.53	407.214	591.327	876.64	572.335	478.111
"205674_x_at"	846.158	793.843	163.842	419.627	32.3159	41.5886
"205675_at"	54.6888	46.0731	202.691	366.569	361.906	110.952
"205676_at"	1557.9	2064.01	1499.33	1380.14	1516.44	942.506
"205677_s_at"	1724.58	2244.73	2399.26	2236.84	3209.79	3171.28
"205678_at"	783.89	807.433	201.017	547.007	285.647	297.599
"205679_x_at"	1853.4	1582.77	636.454	690.551	619.245	764.513
"205680_at"	319.621	356.982	37.3056	332.823	76.4712	30.4439
"205681_at"	287.151	262.792	203.595	201.816	46.6943	47.8809
"205682_x_at"	2033.07	2159.31	940.544	1611.38	1155.29	850.738
"205683_x_at"	174.24	119.219	247.006	466.35	265.541	102.748
"205684_s_at"	1056.07	1129.82	997.992	611.624	1498.81	974.424
"205685_at"	1704.59	1504.89	104.423	68.7289	535.321	41.3166
"205686_s_at"	98.9692	65.7827	74.4803	170.886	42.0204	40.6708
"205687_at"	5486.57	3733.03	5654.11	5657.26	3750.02	4657.41
"205688_at"	1543.95	964.824	243.972	1325.31	513.586	849.954
"205689_at"	367.617	317.296	36.6671	53.6492	54.1073	31.5709
"205690_s_at"	7174.51	6909.31	9322.63	9366.71	10144.1	10098.4
"205691_at"	1756.06	1996.59	2517.83	1942.17	2121.24	1436.01
"205692_s_at"	149.261	117.314	300.014	65.5614	84.108	544.007
"205693_at"	956.026	885.064	441.898	613.961	433.898	454.251
"205694_at"	918.415	1165.17	1458.59	848.527	375.673	385.821
"205695_at"	1122.75	1067.53	512.26	751.884	298.203	393.041
"205696_s_at"	13594.2	9109.68	12636.7	4427.41	13602.7	10347.8
"205697_at"	218.332	169.228	125.075	242.427	110.64	131.272
"205698_s_at"	1303.03	1645.35	1223.45	1463.4	658.145	929.739
"205699_at"	544.147	234.861	258.448	314.376	145.111	108.046
"205700_at"	96.5505	281.579	423.212	309.787	131.633	393.771
"205701_at"	1031.57	1060.53	756.592	887.666	779.452	696.013
"205702_at"	1828.13	1198.65	1338.27	1410.93	1475.1	1074.58
"205703_at"	229.499	439.287	62.0742	304.191	104.267	319.663
"205704_s_at"	2589.81	2021.54	2928.49	2312.13	3142.08	2794.54
"205705_at"	908.079	570.578	575.709	956.748	485.848	769.683
"205706_s_at"	622.188	186.939	214.486	276.05	328.736	201.376
"205707_at"	2126.08	1852.56	2183.37	2256.56	1751.36	2349.16
"205708_s_at"	2112.99	1943.94	725.066	1170.44	729.503	601.453
"205709_s_at"	2989.72	2895.3	3756.64	2053.22	6944.23	5983.23
"205710_at"	143.445	85.5351	154.291	303.836	162.763	259.549
"205711_x_at"	35467.3	33563.7	39185.4	44407.9	47224.3	51133.1
"205712_at"	421.451	273.123	81.0996	292.868	265.62	697.407
"205713_s_at"	1204.34	1039.08	54.2345	36.1282	32.0267	56.8433
"205714_s_at"	249.583	244.046	134.621	153.623	321.758	272.505
"205715_at"	68.0873	87.1322	20.7241	67.4863	31.1061	55.5787
"205716_at"	2232.65	1602.79	2306.14	1237.39	2798.65	1357.14
"205717_x_at"	7537.72	7887.08	10344	10639.7	5214.91	5696.06
"205718_at"	741.419	609.952	33.4687	69.1938	114.043	72.7312
"205719_s_at"	294.123	357.031	185.584	225.993	293.881	175.557
"205720_at"	136.114	142.644	72.8461	55.5035	72.9959	83.6705
"205721_at"	398.199	182.727	68.7106	115.425	122.526	77.0399
"205722_s_at"	125.448	106.185	28.7088	86.9946	69.5418	74.0285
"205723_at"	1959.89	2109.92	899.436	825.9	818.673	1001.91
"205724_at"	153.387	113.608	357.804	489.776	439.332	439.252
"205725_at"	438.572	285.683	181.392	371.76	191.437	90.6162
"205726_at"	1432.39	1145.12	1110.12	965.036	1360.13	1290.13
"205727_at"	48.8321	52.9554	17.2132	27.5464	33.0176	19.6368
"205728_at"	385.903	277.219	60.485	27.5421	17.4012	57.5251
"205729_at"	1185.62	1679.85	587.669	635.461	715.022	751.306
"205730_s_at"	186.278	170.384	517.742	107.953	363.4	311.42
"205731_s_at"	1548.91	1433.34	631.335	650.328	533.563	764.536
"205732_s_at"	766.939	763.778	1033.33	559.303	1067.43	770.914
"205733_at"	2691.43	2963.26	2910.88	2348.81	2948.35	3122.34
"205734_s_at"	232.788	46.0281	15.0206	31.1511	12.4321	13.19
"205735_s_at"	103.53	147.941	241.69	53.9867	39.8914	43.8528
"205736_at"	189.952	106.775	38.689	23.5504	35.2575	41.1644
"205737_at"	565.495	868.987	429.602	674.252	453.538	204.406
"205738_s_at"	313.039	761.319	176.047	148.22	230.881	199.485
"205739_x_at"	2191.63	1738.82	923.338	721.032	1064.05	654.195
"205740_s_at"	5116.3	5427.81	6487.1	6085.38	4016.25	4675.8
"205741_s_at"	1132	1371.33	1737.96	2189.75	1996.67	2530.66
"205742_at"	337.967	159.045	406.444	158.934	244.362	328.629
"205743_at"	702.038	793.565	740.334	1203.9	804.934	471.123
"205744_at"	268.536	250.588	820.795	762.477	329.016	607.649
"205745_x_at"	1824.26	1686.46	1711.6	1574.99	1958.14	1816.27
"205746_s_at"	958.519	978.699	499.14	687.315	608.135	924.92
"205747_at"	163.31	261.698	97.9887	775.466	144.061	82.3908
"205748_s_at"	2339.79	2313.86	2307.24	2088.84	1171.47	2551.47
"205749_at"	339.083	65773.9	275.238	71503.9	20.3959	57760.8
"205750_at"	836.422	815.483	947.81	875.729	657.135	750.927
"205751_at"	29.6514	156.706	25.6217	203.922	63.8014	48.233
"205752_s_at"	1833.29	1357.68	998.549	848.9	856.17	910.708
"205753_at"	157.787	51.4427	52.1445	246.998	37.028	40.4501
"205754_at"	177.233	168.265	54.355	61.4085	57.4767	73.6199
"205755_at"	522.862	501.586	108.579	481.246	65.8759	57.2496
"205756_s_at"	920.997	826.625	683.288	667.456	863.783	589.882
"205757_at"	875.21	1217.98	688.873	774.916	716.081	549.968
"205758_at"	947.244	229.502	774.727	371.438	341.372	540.246
"205759_s_at"	3262.37	2160	3028.75	2762.48	3036.33	2149.65
"205760_s_at"	1662.74	1490.34	872.535	998.085	943.221	983.908
"205761_s_at"	2454.15	2449.11	3658.01	2362.72	3723.9	2996.11
"205762_s_at"	504.139	612.834	610.975	509.001	994.268	955.32
"205763_s_at"	3976.97	4481.93	6738.6	5812.64	5808.15	7325.7
"205764_at"	451.051	63.356	22.7529	193.593	109.713	16.3518
"205765_at"	69.2932	130.14	55.8283	61.0744	19.0135	18.6306
"205766_at"	358.103	400.258	276.307	83.7082	79.4893	82.3838
"205767_at"	149.24	262.659	246.801	238.307	568.35	594.081
"205768_s_at"	3382.8	3648.14	2421.17	2871.54	2067.6	2687.3
"205769_at"	2135.19	3334.7	2797.44	4873.68	3115.79	4029.91
"205770_at"	3140.63	3163.05	5103.59	6045.74	3248.24	6600.36
"205771_s_at"	354.287	141.304	363.413	106.694	187.54	120.477
"205772_s_at"	400.705	517.111	194.6	384.859	224.087	281.096
"205773_at"	177.111	19.3219	108.328	63.9153	16.829	18.1703
"205774_at"	1809.85	2304.66	1788.66	1838.32	1653.8	1759.56
"205775_at"	1641.7	1945.84	1592.42	1546.82	1500.49	1218.61
"205776_at"	894.974	884.056	706.617	415.584	326.93	353.572
"205777_at"	470.526	659.197	882.38	1207.67	661.375	740.262
"205778_at"	118.082	75.0753	410.873	685.287	119.275	278.693
"205779_at"	165.678	203.806	104.035	101.678	74.9475	26.6382
"205780_at"	1389.32	1803.58	2053.37	1048.35	2589.32	2088.38
"205781_at"	1567.01	1699.82	1055.86	904.801	943.644	523.799
"205782_at"	188.909	297.632	58.8638	242.57	196.24	82.6822
"205783_at"	887.66	976.103	716.333	751.262	447.715	209.492
"205784_x_at"	248.45	158.509	114.566	234.082	153.804	141.128
"205785_at"	2255.15	1832.69	669.393	740.825	704.789	680.834
"205786_s_at"	643.182	380.597	170.476	390.865	66.8495	338.148
"205787_x_at"	2864.75	2698.43	4200.95	4293.5	4284.97	4593.59
"205788_s_at"	16823.3	16175.1	16847.5	14375.2	15788.8	16880.6
"205789_at"	74.5319	85.4598	11.7569	197.689	142.481	14.5574
"205790_at"	954.605	961.722	643.461	1137.29	670.815	569.458
"205791_x_at"	192.989	248.987	576.714	499.703	459.352	335.649
"205792_at"	1574.53	1652.53	1819.9	1815.41	3711.36	3460.94
"205793_x_at"	1646.35	1159.19	790.552	1324.78	193.194	781.133
"205794_s_at"	946.651	1118.59	1072.94	1130.97	591.218	584.286
"205795_at"	51.4985	78.6024	40.3844	65.2766	23.2595	13.5459
"205796_at"	41.9252	32.97	434.235	689.528	610.542	346.691
"205797_s_at"	302.149	276.641	507.883	594.448	616.324	472.59
"205798_at"	242.017	219.159	267.936	200.788	88.9588	69.1989
"205799_s_at"	504.883	557.168	263.5	295.118	327.18	279.049
"205800_at"	232.728	124.222	35.1664	44.8206	13.2088	22.7597
"205801_s_at"	47.4322	75.0125	37.2308	77.279	37.4449	19.2603
"205802_at"	278.513	516.775	554.151	301.501	733.444	542.769
"205803_s_at"	616.768	537.286	627.588	348.396	630.037	520.214
"205804_s_at"	39.7248	76.6384	46.7159	54.891	38.9162	28.4373
"205805_s_at"	75.2055	154.944	39.0182	145.074	59.426	181.973
"205806_at"	240.968	198.378	165.844	557.045	237.872	328.671
"205807_s_at"	6280.03	8923.31	5904.7	10129.9	5545.08	8095.35
"205808_at"	154.189	135.146	307.231	341.631	390.869	221.175
"205809_s_at"	1369.66	1535.04	1540.38	1388.62	878.238	2174.42
"205810_s_at"	640.534	835.231	1124.9	795.554	922.31	1019.85
"205811_at"	2217.16	3443.79	2953.75	2837.29	2293.1	2487.77
"205812_s_at"	19802.9	17945.1	16863.4	15220.8	16234	14537.3
"205813_s_at"	183.653	302.541	123.426	166.527	93.6617	75.562
"205814_at"	316.193	411.306	108.346	327.128	235.18	50.237
"205815_at"	676.362	493.719	489.683	461.757	364.852	417.683
"205816_at"	81.7282	293.036	121.29	102.056	95.0159	53.2263
"205817_at"	535.399	652.235	435.594	95.7509	271.426	383.936
"205818_at"	477.399	279.28	486.799	688.309	444.097	331.097
"205819_at"	124.731	84.9205	31.6556	43.328	58.6316	59.974
"205820_s_at"	166.697	179.331	71.6431	39.2087	54.2379	37.4423
"205821_at"	384.555	411.755	464.737	470.924	306.075	81.5576
"205822_s_at"	2099.21	2941.34	2045.77	1806.04	775.774	769.603
"205823_at"	977.421	999.761	832.881	1411.58	862.401	687.312
"205824_at"	129.488	130.75	37.8251	50.9855	36.2644	51.0637
"205825_at"	107.456	28.8187	40.2448	29.8721	126.125	14.8114
"205826_at"	44.0864	238.335	50.327	129.297	69.2288	46.0155
"205827_at"	666.949	111.738	96.6273	39.4565	21.8754	46.7435
"205828_at"	159.88	124.717	89.4675	708.043	256.169	45.3005
"205829_at"	404.203	73.9007	68.8196	656.313	72.0287	82.023
"205830_at"	403.869	320.903	261.147	237.936	273.961	143.313
"205831_at"	676.662	402.387	962.612	612.864	363.094	315.5
"205832_at"	1632.77	1660.61	801.75	1359.77	838.132	861.923
"205833_s_at"	138.554	413.439	267.108	88.0092	288.629	80.019
